Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC11,OUT049,3174.738425
FDV24,OUT035,2035.935706
FDR40,OUT019,814.2505507
NCQ17,OUT049,719.938551
FDC46,OUT045,2048.604206
NCM18,OUT046,1684.715395
FDK16,OUT046,1826.170132
FDI28,OUT017,1684.715395
FDS11,OUT018,2375.696501
DRD13,OUT046,833.7690786
FDL36,OUT035,1836.03736
FDI27,OUT013,2893.129354
FDJ53,OUT019,119.042524
FDS44,OUT045,2544.252645
FDE28,OUT046,1276.608328
FDQ33,OUT018,2531.584146
FDB37,OUT017,2569.797327
FDQ31,OUT045,3046.571565
NCQ05,OUT046,2048.604206
FDE10,OUT013,2571.75656
FDF38,OUT017,2156.135249
FDE50,OUT019,2759.294842
DRG37,OUT010,3315.12723
NCH06,OUT049,529.9017037
FDY14,OUT045,1044.873008
FDO27,OUT017,2994.945653
FDQ19,OUT049,2789.413797
FDZ26,OUT019,2035.935706
FDN51,OUT013,2946.888438
FDK20,OUT035,2759.294842
FDD40,OUT018,2992.072065
DRI25,OUT018,2759.294842
FDH56,OUT017,1501.294608
FDI36,OUT027,719.938551
DRH11,OUT018,2544.252645
NCV18,OUT017,176.4930245
DRI01,OUT049,2759.294842
DRE48,OUT049,1684.069933
FDS51,OUT035,309.6508326
FDM38,OUT017,305.3190927
FDB60,OUT027,2985.924378
FDY58,OUT035,719.938551
FDY22,OUT045,2759.294842
FDF11,OUT027,3476.28962
FDZ51,OUT035,638.428295
FDQ45,OUT017,2907.72318
FDF17,OUT035,1501.294608
NCF31,OUT027,2048.604206
FDA37,OUT013,2894.584306
FDO51,OUT046,2048.604206
FDF34,OUT013,1501.294608
FDD57,OUT018,348.6735753
FDO37,OUT046,1975.712687
FDR49,OUT049,985.3447327
FDS39,OUT049,217.8888581
FDI48,OUT027,3046.571565
DRM35,OUT049,2894.584306
FDV57,OUT035,2946.888438
FDZ55,OUT013,3127.242506
FDI28,OUT035,2490.682537
FDS21,OUT045,2544.252645
FDT34,OUT013,2544.252645
DRI25,OUT035,1826.170132
FDT47,OUT010,2907.72318
DRH39,OUT045,2890.439683
NCD54,OUT045,362.7121211
FDU16,OUT027,2048.604206
NCW29,OUT045,1826.170132
FDV25,OUT027,1943.568404
FDM56,OUT035,1501.294608
FDZ04,OUT027,312.0792519
FDG59,OUT019,1361.136609
FDI56,OUT045,2935.746021
FDS33,OUT035,2728.865815
FDC23,OUT049,1501.294608
FDT11,OUT049,2544.252645
FDG17,OUT045,3103.02032
FDZ44,OUT045,3147.277885
FDJ52,OUT013,3245.91512
DRI23,OUT046,2759.294842
DRE15,OUT010,1975.712687
NCF07,OUT013,2544.252645
NCR29,OUT049,2963.072273
FDE44,OUT019,2963.072273
FDT23,OUT035,2574.245051
NCG06,OUT017,2544.252645
NCU41,OUT010,3315.12723
FDH46,OUT017,1674.234965
FDV31,OUT013,1561.935674
NCT41,OUT027,1751.001978
FDE22,OUT027,592.3571117
FDC26,OUT045,3046.571565
DRF51,OUT017,1975.712687
NCY53,OUT019,2963.072273
FDY21,OUT017,3046.571565
FDL27,OUT013,3604.174731
FDZ34,OUT049,3084.48702
NCF43,OUT010,2890.439683
FDC21,OUT035,2728.865815
FDL26,OUT013,335.5957498
FDT25,OUT010,2728.865815
NCR30,OUT046,719.938551
DRL23,OUT019,1975.712687
NCR05,OUT049,1450.583712
NCE19,OUT018,1488.626108
FDY07,OUT035,1450.583712
FDB10,OUT017,1348.468109
FDP57,OUT013,2571.75656
FDU48,OUT019,2746.626342
FDH48,OUT035,163.824525
FDO33,OUT035,719.938551
NCU29,OUT045,1361.136609
FDW35,OUT046,2571.75656
FDH05,OUT010,2334.453174
FDP26,OUT049,2759.294842
DRG27,OUT035,2571.75656
FDQ33,OUT046,3127.242506
FDH20,OUT010,2048.604206
FDV14,OUT046,719.938551
DRD01,OUT046,1448.870616
NCI17,OUT049,2890.439683
FDF39,OUT010,2759.294842
FDX37,OUT046,1684.715395
NCX17,OUT035,2840.676741
FDN03,OUT013,484.2883504
NCS41,OUT010,2963.072273
FDH34,OUT045,1044.873008
NCX53,OUT018,3127.242506
FDY31,OUT046,2789.413797
FDD20,OUT017,2678.709949
FDE51,OUT045,3341.45703
FDV27,OUT046,1297.761897
FDF16,OUT035,484.2883504
FDZ02,OUT049,2571.75656
NCK05,OUT045,323.1493205
FDM12,OUT027,2894.584306
NCA05,OUT018,1501.294608
FDX33,OUT045,3046.571565
FDM25,OUT049,1450.583712
FDE41,OUT018,803.1730507
FDW14,OUT045,3131.527429
NCD30,OUT046,3016.979838
FDB23,OUT010,2728.865815
FDF45,OUT046,2622.452476
FDW20,OUT017,3103.02032
FDF47,OUT045,2894.584306
NCR05,OUT019,2571.75656
DRB01,OUT046,2759.294842
FDE36,OUT013,1501.294608
FDU56,OUT049,711.7689661
FDB23,OUT049,1361.136609
FDN48,OUT049,1501.294608
FDS43,OUT013,1276.608328
NCN05,OUT013,323.1493205
NCL53,OUT049,2048.604206
FDL56,OUT046,2992.072065
FDH17,OUT018,3162.81503
FDP37,OUT046,2862.7689
FDG09,OUT019,1297.761897
FDA55,OUT045,3371.575985
FDX31,OUT049,3558.260782
FDJ41,OUT045,2544.252645
DRC24,OUT045,932.0594727
FDQ21,OUT035,2865.807421
NCT54,OUT045,395.7741104
FDH08,OUT049,1826.170132
FDY38,OUT018,2907.72318
DRM11,OUT010,2571.75656
FDG32,OUT049,814.2505507
NCH18,OUT046,2366.193372
FDI20,OUT035,2048.604206
FDA33,OUT018,333.9140061
FDN45,OUT013,2759.294842
FDT45,OUT010,2989.402073
FDR32,OUT035,895.5847315
FDA48,OUT017,1276.608328
FDN23,OUT017,2571.75656
NCR18,OUT035,3375.443984
FDD45,OUT046,2992.072065
FDI22,OUT018,484.2883504
FDT09,OUT013,672.7343073
DRC24,OUT027,2963.072273
FDT39,OUT046,2048.604206
FDX28,OUT045,2728.865815
FDA50,OUT018,1684.715395
FDT33,OUT027,2992.072065
FDQ60,OUT049,2728.865815
NCM19,OUT018,2544.252645
FDF40,OUT046,1975.712687
NCI30,OUT035,2571.75656
FDK34,OUT049,2048.604206
FDA38,OUT027,2599.279698
FDT02,OUT045,678.2961709
FDC11,OUT017,707.2700515
FDD08,OUT046,719.938551
NCS29,OUT046,2759.294842
DRI03,OUT010,2544.252645
FDK48,OUT035,801.5820512
FDM52,OUT049,719.938551
FDP49,OUT035,2907.72318
DRA24,OUT046,661.8363811
NCJ43,OUT049,1975.712687
FDE11,OUT045,3452.829319
FDP01,OUT049,2048.604206
FDQ59,OUT018,2035.935706
FDA43,OUT019,2946.888438
FDL14,OUT017,814.2505507
FDV50,OUT010,3315.12723
FDT01,OUT027,1297.761897
NCC42,OUT035,1975.712687
FDO28,OUT046,1117.47817
FDD32,OUT019,932.0594727
FDV45,OUT035,1116.366597
NCW17,OUT019,2759.294842
NCJ17,OUT027,217.8888581
NCF18,OUT049,2048.604206
FDP01,OUT045,309.6508326
FDH24,OUT045,3268.931405
FDI38,OUT027,1943.568404
FDX03,OUT035,1142.711369
FDY28,OUT046,1501.294608
FDN34,OUT018,494.0604261
FDJ02,OUT045,585.8453711
FDW40,OUT019,1684.715395
FDX03,OUT017,2890.439683
FDE17,OUT027,3046.571565
FDT58,OUT046,1501.294608
FDI38,OUT013,2916.769483
FDW22,OUT035,1501.294608
FDS15,OUT027,359.6790508
NCX06,OUT013,3046.571565
DRK47,OUT035,814.2505507
FDC23,OUT027,3298.129485
FDM56,OUT010,814.2505507
FDP21,OUT046,932.0594727
FDP58,OUT046,983.9154592
FDA27,OUT019,1975.712687
FDK41,OUT019,1826.170132
NCH42,OUT046,2789.413797
FDG29,OUT045,719.938551
FDW15,OUT018,1684.715395
FDD28,OUT018,2789.413797
FDQ37,OUT049,2963.072273
FDC23,OUT035,1155.379869
FDV13,OUT035,3046.571565
FDK33,OUT046,486.8577186
FDO33,OUT013,1116.366597
FDN21,OUT017,1684.715395
NCW06,OUT027,2759.294842
FDI38,OUT035,2544.252645
FDC21,OUT027,176.4930245
NCS05,OUT046,1102.138808
NCN53,OUT049,2544.252645
FDV40,OUT010,3046.571565
FDG60,OUT017,719.938551
NCY30,OUT027,2544.252645
FDM40,OUT045,3102.971774
NCO30,OUT046,3341.45703
FDK10,OUT046,2544.252645
FDM36,OUT045,2759.294842
FDN10,OUT013,2935.746021
FDM46,OUT018,362.7121211
FDX50,OUT049,3227.756696
FDP33,OUT045,2862.7689
FDO12,OUT045,498.045112
FDC28,OUT013,1338.260036
FDO31,OUT045,2490.682537
FDX45,OUT035,2904.100983
FDV21,OUT049,3827.498165
FDH04,OUT049,814.2505507
NCG54,OUT013,3227.756696
FDO13,OUT046,697.4975343
FDA09,OUT027,2890.439683
FDC38,OUT017,333.9140061
NCO42,OUT046,833.7690786
FDL45,OUT049,2571.75656
NCK31,OUT013,498.045112
FDM39,OUT017,2156.135249
FDC22,OUT010,1943.568404
FDF46,OUT046,2728.865815
FDQ37,OUT045,3127.242506
FDH41,OUT010,323.1493205
FDQ04,OUT046,1102.138808
NCQ02,OUT027,3072.901365
FDJ57,OUT027,343.9726195
NCE07,OUT049,2759.294842
FDE56,OUT013,1751.001978
FDI20,OUT049,3305.430421
FDK36,OUT018,2544.252645
FDP08,OUT027,2946.888438
FDF44,OUT017,2789.413797
NCU53,OUT017,2366.193372
FDF47,OUT035,762.0220202
FDS55,OUT010,2959.274918
FDZ52,OUT010,2890.439683
FDL04,OUT018,2275.471014
NCM26,OUT035,647.4892066
FDX43,OUT049,2840.676741
FDP52,OUT049,2366.193372
DRK49,OUT045,309.6508326
FDE38,OUT013,719.938551
DRF13,OUT035,2756.632764
FDK41,OUT010,3046.571565
FDJ04,OUT027,1501.294608
FDZ44,OUT018,1117.47817
FDS11,OUT013,2156.135249
FDA55,OUT049,1836.03736
NCW53,OUT046,1219.66086
FDB49,OUT027,2544.252645
FDD23,OUT017,2537.098861
NCV42,OUT045,2759.294842
NCZ29,OUT018,2728.865815
FDQ26,OUT013,2635.882049
FDV08,OUT017,2048.604206
FDC53,OUT049,1684.715395
FDV58,OUT010,1117.47817
NCP02,OUT019,2544.252645
DRI37,OUT045,176.4930245
FDQ12,OUT049,374.1895445
FDE33,OUT046,1279.401169
FDX27,OUT045,719.938551
FDM22,OUT017,2759.294842
NCH30,OUT019,1684.715395
FDC04,OUT017,1361.136609
FDO38,OUT046,1561.935674
FDV52,OUT027,2537.098861
FDB32,OUT013,1361.136609
FDV43,OUT018,2759.294842
FDI24,OUT018,3046.571565
FDR40,OUT017,719.938551
FDW02,OUT049,1975.712687
FDE44,OUT049,2571.75656
FDL38,OUT046,176.4930245
NCT54,OUT010,983.9154592
DRJ39,OUT010,2544.252645
FDW55,OUT049,1501.294608
DRF13,OUT019,494.0604261
NCW17,OUT049,850.0124538
FDP13,OUT035,3204.740411
FDS08,OUT018,1684.715395
NCP17,OUT035,1054.714889
NCO53,OUT035,2890.439683
FDH19,OUT045,1501.294608
FDJ04,OUT017,2862.7689
FDG10,OUT049,1975.712687
FDA40,OUT010,3127.242506
FDI53,OUT045,1501.294608
FDU09,OUT010,2916.769483
FDK60,OUT045,1684.715395
FDR43,OUT017,3072.901365
FDW22,OUT017,559.8348402
DRP47,OUT010,3304.904575
DRG48,OUT010,2490.682537
FDA14,OUT035,1769.327493
FDU49,OUT013,2544.252645
FDK28,OUT045,341.3229591
FDT19,OUT046,1501.294608
NCQ42,OUT045,3017.293524
FDD03,OUT045,3046.571565
NCM53,OUT013,2890.439683
NCX53,OUT045,719.938551
FDV14,OUT027,2605.225592
NCZ54,OUT017,2759.294842
FDB39,OUT013,1501.294608
DRC24,OUT046,2544.252645
FDY36,OUT013,2571.75656
FDN01,OUT035,1975.712687
DRH25,OUT046,119.042524
FDV08,OUT046,2963.072273
NCP53,OUT049,3046.571565
FDU52,OUT010,489.8755271
NCI42,OUT045,2048.604206
FDZ14,OUT035,3046.571565
FDF11,OUT046,2156.135249
FDQ13,OUT018,1684.715395
FDO32,OUT010,1836.03736
DRJ37,OUT018,3019.521029
FDY43,OUT046,577.7122321
NCT41,OUT017,2571.75656
NCV17,OUT045,119.042524
FDM04,OUT027,3046.571565
DRB48,OUT018,2048.604206
FDM24,OUT013,822.9795689
FDT37,OUT049,1684.069933
NCO05,OUT010,719.938551
FDL13,OUT046,2916.769483
FDL15,OUT017,2759.294842
FDB11,OUT018,1769.327493
FDL14,OUT019,316.748105
FDY10,OUT019,1684.715395
FDJ40,OUT049,3174.738425
NCW18,OUT046,1607.116439
NCY06,OUT013,3103.02032
DRE13,OUT018,3103.02032
FDA26,OUT045,1117.47817
NCE19,OUT010,2048.604206
FDE33,OUT035,3268.931405
DRL59,OUT027,2544.252645
FDY07,OUT046,577.4058079
FDF57,OUT018,2048.604206
FDM58,OUT035,1501.294608
FDP26,OUT027,1361.136609
FDY32,OUT046,3061.096942
FDD51,OUT010,1501.294608
FDU22,OUT018,3051.394408
FDZ49,OUT018,1450.583712
NCI42,OUT017,3138.813052
FDT04,OUT027,2963.072273
NCU41,OUT045,3174.738425
FDS56,OUT045,2789.413797
NCN42,OUT017,2537.098861
FDK34,OUT046,1338.260036
FDB03,OUT017,814.2505507
DRJ25,OUT035,2678.709949
FDT25,OUT027,814.2505507
FDN20,OUT013,3009.318067
FDP09,OUT013,1975.712687
FDM20,OUT019,1044.873008
NCG55,OUT046,2963.072273
NCP14,OUT045,2994.140514
NCH06,OUT046,1684.715395
FDV52,OUT013,1219.66086
NCL07,OUT035,3046.571565
DRJ11,OUT027,1836.03736
DRO59,OUT013,1684.715395
FDW15,OUT010,3315.12723
NCQ30,OUT035,2890.439683
NCN54,OUT019,3046.571565
FDY01,OUT027,2544.252645
FDX39,OUT035,3174.738425
FDH53,OUT027,1684.715395
FDA57,OUT035,3504.322419
NCC07,OUT010,323.1493205
FDU28,OUT013,2916.769483
FDK36,OUT010,2912.729737
FDR36,OUT018,2963.072273
NCQ17,OUT035,3248.981666
FDS28,OUT019,2915.240697
FDE08,OUT045,3061.096942
FDU22,OUT046,3314.414742
FDG41,OUT045,2156.135249
FDO31,OUT010,1450.583712
FDM21,OUT019,624.0749205
FDU40,OUT017,2728.865815
FDV36,OUT018,2544.252645
FDT10,OUT027,1975.712687
FDX38,OUT045,3315.12723
NCU30,OUT027,3138.813052
NCV06,OUT049,2890.439683
FDT16,OUT035,2728.865815
NCP41,OUT027,3046.571565
FDZ56,OUT017,312.0792519
FDC22,OUT035,2916.769483
FDU10,OUT035,592.3571117
FDS46,OUT045,2316.006437
FDO08,OUT049,696.429608
NCV42,OUT018,3152.607979
FDP33,OUT035,1975.712687
FDJ12,OUT046,3301.192665
FDH04,OUT045,2544.252645
NCU54,OUT013,1501.294608
FDO36,OUT010,719.938551
FDT37,OUT027,701.694965
FDD14,OUT010,2048.604206
FDA16,OUT013,3315.12723
NCS42,OUT019,3072.340789
FDP10,OUT019,1478.330201
FDQ28,OUT049,2989.402073
FDK57,OUT010,2048.604206
FDK02,OUT013,3046.571565
FDW47,OUT018,1836.03736
NCC42,OUT018,3016.979838
FDQ37,OUT018,2048.604206
FDL40,OUT046,1684.715395
DRE13,OUT010,119.042524
FDQ34,OUT027,2415.459168
NCB54,OUT046,3131.527429
FDS48,OUT049,2894.584306
FDO15,OUT045,2759.294842
NCT30,OUT013,2156.135249
FDU49,OUT027,3072.901365
FDE21,OUT046,1826.170132
FDS49,OUT019,3315.12723
FDT38,OUT027,3046.571565
FDZ01,OUT045,3102.971774
FDC41,OUT035,2759.294842
DRG13,OUT010,3435.497936
NCZ42,OUT018,1501.294608
NCM07,OUT045,2789.413797
NCV17,OUT018,2992.072065
DRK39,OUT035,1529.556531
FDS37,OUT018,1684.069933
FDV12,OUT019,1684.715395
NCG19,OUT018,2156.135249
FDS51,OUT013,3227.756696
NCO14,OUT046,932.0594727
FDC38,OUT046,1155.379869
FDN15,OUT046,3204.740411
NCH42,OUT013,2156.135249
FDQ22,OUT046,2156.135249
FDC05,OUT013,1684.715395
FDZ31,OUT013,3131.527429
DRJ23,OUT049,2353.524872
FDC52,OUT035,2894.584306
DRD12,OUT010,2048.604206
FDV55,OUT017,3061.089571
FDD32,OUT046,333.9140061
FDR01,OUT049,2544.252645
FDY08,OUT019,2544.252645
FDQ45,OUT045,1361.136609
DRN11,OUT027,2916.769483
NCS05,OUT018,2759.294842
FDY32,OUT035,2894.584306
NCD31,OUT045,217.8888581
NCE06,OUT049,3016.979838
NCP14,OUT046,2571.75656
NCF18,OUT019,3341.45703
FDF14,OUT018,3604.435383
FDB22,OUT017,2946.888438
NCH54,OUT049,1478.330201
FDU27,OUT035,1488.626108
FDS58,OUT027,1297.761897
NCU29,OUT035,1684.715395
FDJ57,OUT013,305.2283476
FDL56,OUT049,2366.193372
FDH60,OUT035,1619.784938
FDN24,OUT018,2048.604206
FDD02,OUT017,1054.714889
FDP15,OUT017,2544.252645
FDB28,OUT027,3315.12723
DRC49,OUT045,3102.971774
NCG30,OUT018,2048.604206
FDJ14,OUT049,1276.608328
FDL52,OUT045,1219.66086
NCG19,OUT027,3085.711258
NCN41,OUT035,1665.206151
FDW22,OUT013,646.081026
FDI02,OUT013,1155.379869
FDV51,OUT045,2366.193372
FDV48,OUT046,3371.575985
NCL17,OUT019,2415.459168
FDP46,OUT045,2994.945653
FDU10,OUT045,711.7689661
FDT37,OUT010,2571.75656
FDI27,OUT035,1501.294608
FDN51,OUT046,2635.120976
FDW07,OUT035,3595.604488
FDN45,OUT049,1561.935674
DRN37,OUT027,1963.044187
DRF48,OUT049,2353.524872
FDP38,OUT019,3315.12723
NCX18,OUT027,2544.252645
FDK45,OUT018,2894.584306
FDZ37,OUT049,3315.12723
FDS50,OUT018,2571.75656
NCR54,OUT018,1371.022604
NCS17,OUT035,711.7689661
FDV31,OUT046,1769.327493
DRE27,OUT017,2890.439683
FDN60,OUT013,654.8004508
FDK26,OUT013,2048.604206
FDX37,OUT018,3193.926262
FDW31,OUT046,2716.197316
FDX26,OUT018,3227.756696
DRL49,OUT019,2156.135249
FDU49,OUT017,2728.865815
FDY58,OUT046,2571.75656
FDN03,OUT045,932.0594727
NCV06,OUT010,309.6508326
FDH53,OUT045,2963.072273
FDG31,OUT018,592.3571117
NCC06,OUT045,323.1493205
FDS13,OUT049,803.1730507
FDP16,OUT035,2608.212243
FDA35,OUT013,2759.294842
DRP47,OUT018,3102.971774
FDY28,OUT010,1826.170132
FDY20,OUT035,2759.294842
NCH30,OUT017,1297.761897
NCR29,OUT019,2544.252645
NCP05,OUT013,2759.294842
NCF30,OUT019,1826.170132
FDA08,OUT035,727.8880981
FDN51,OUT027,2968.423338
FDH12,OUT046,2571.75656
FDY39,OUT017,2544.252645
NCO53,OUT045,592.0897512
FDB40,OUT046,176.4930245
FDH02,OUT049,484.2883504
FDY11,OUT027,1117.47817
FDQ09,OUT019,1684.715395
FDP16,OUT013,2537.098861
NCF55,OUT018,2892.928849
FDY09,OUT027,2571.75656
FDY39,OUT045,1769.327493
NCU53,OUT049,2759.294842
NCT41,OUT049,919.3909732
FDJ45,OUT046,2544.252645
FDR28,OUT013,711.7689661
FDN08,OUT013,1684.715395
FDJ07,OUT049,333.9140061
FDZ09,OUT027,2048.604206
FDQ14,OUT017,217.8888581
FDY12,OUT027,362.7121211
FDK57,OUT046,2848.325797
FDD20,OUT049,494.0604261
FDS36,OUT018,1975.712687
FDI40,OUT049,1338.260036
FDJ40,OUT045,2544.252645
FDE08,OUT013,932.0594727
DRK01,OUT013,3046.571565
FDC58,OUT049,2514.082576
FDE50,OUT046,2963.072273
FDX48,OUT035,3268.931405
DRM35,OUT018,1826.170132
FDG41,OUT013,2531.584146
FDB52,OUT046,3174.738425
FDV19,OUT045,119.042524
DRG48,OUT017,3046.571565
FDI26,OUT013,316.748105
FDU11,OUT019,3046.571565
FDF59,OUT019,711.7689661
FDR07,OUT049,1228.690273
NCE06,OUT017,2924.373971
FDE10,OUT046,4311.555952
NCO55,OUT046,1975.712687
FDZ13,OUT013,2992.072065
FDT50,OUT017,1684.715395
FDH12,OUT010,1684.715395
FDD21,OUT045,2946.888438
NCM05,OUT013,685.6275179
FDK04,OUT013,3157.17334
FDN33,OUT017,1684.715395
NCM18,OUT010,3305.430421
DRC25,OUT049,1769.327493
FDT47,OUT017,1501.294608
FDD45,OUT027,2415.459168
NCD07,OUT018,2759.294842
NCY54,OUT010,2946.888438
FDL12,OUT049,2571.75656
FDL02,OUT017,2759.294842
FDC60,OUT035,1361.136609
FDR37,OUT017,2544.252645
FDY16,OUT017,3174.738425
FDU26,OUT045,2890.439683
FDN24,OUT013,2890.439683
FDH44,OUT013,1826.170132
FDE23,OUT010,2048.604206
FDW60,OUT017,1950.124424
FDQ55,OUT049,374.1895445
FDV32,OUT027,850.0124538
FDV03,OUT010,1361.136609
FDY14,OUT010,2544.252645
NCL55,OUT027,3072.901365
DRF25,OUT017,2366.193372
FDX03,OUT046,911.3124427
FDF40,OUT045,3019.521029
FDX24,OUT010,3248.981666
FDA25,OUT049,2531.584146
FDH21,OUT018,2599.279698
FDB47,OUT010,2916.769483
FDT34,OUT019,3061.096942
FDS39,OUT010,2544.252645
NCU05,OUT046,1297.761897
FDE02,OUT049,3193.926262
FDL25,OUT035,3140.467159
FDC50,OUT049,814.2505507
FDZ32,OUT049,1975.712687
FDV14,OUT045,2156.135249
FDR07,OUT045,2048.604206
FDB26,OUT049,2048.604206
NCR50,OUT045,3046.571565
FDP01,OUT018,1561.935674
FDH57,OUT045,3302.458731
FDM60,OUT027,2759.294842
FDA45,OUT017,1117.47817
FDU55,OUT017,312.0792519
FDH40,OUT035,710.1660338
FDG40,OUT019,3046.571565
FDT12,OUT049,3033.903066
DRL59,OUT045,2237.959147
FDT47,OUT018,2894.584306
FDI60,OUT017,1450.583712
DRF51,OUT027,1501.294608
NCK31,OUT049,323.1493205
FDB08,OUT045,1684.715395
FDM44,OUT035,1450.583712
FDD46,OUT018,711.7689661
FDR27,OUT019,1117.47817
FDV56,OUT010,3138.813052
FDM02,OUT049,1501.294608
FDU45,OUT018,801.5820512
FDZ10,OUT017,3315.12723
NCK31,OUT010,494.0604261
FDR27,OUT035,1450.583712
FDF33,OUT013,2048.604206
FDJ36,OUT046,2789.413797
FDP33,OUT049,2608.212243
FDG17,OUT046,2571.75656
FDG47,OUT027,719.938551
NCW29,OUT046,2946.888438
DRH59,OUT017,3204.740411
FDR32,OUT017,2156.135249
FDP48,OUT035,2571.75656
FDG17,OUT035,4085.760162
DRJ59,OUT017,2467.666252
FDY48,OUT027,343.9726195
FDB02,OUT046,2989.402073
FDN10,OUT019,1338.260036
NCD55,OUT035,2544.252645
FDX34,OUT013,3660.884138
FDZ38,OUT045,719.938551
DRF37,OUT049,592.0897512
DRL47,OUT019,2963.072273
FDL27,OUT035,2989.402073
NCP53,OUT035,2756.632764
FDT03,OUT019,1276.608328
FDJ28,OUT035,932.0594727
FDF40,OUT018,1297.761897
FDA32,OUT035,217.8888581
NCP02,OUT017,2959.274918
FDZ31,OUT045,2156.135249
NCQ29,OUT013,2963.072273
FDP57,OUT010,1297.761897
FDL32,OUT027,2544.252645
DRB01,OUT035,2537.098861
FDJ40,OUT046,1297.761897
FDO24,OUT018,2959.274918
FDO11,OUT018,1279.401169
FDA56,OUT035,3046.571565
FDF02,OUT045,2946.888438
FDA10,OUT013,2890.439683
NCI55,OUT017,1684.069933
FDZ40,OUT010,317.8968471
FDV08,OUT049,1684.715395
FDN48,OUT013,1826.170132
FDU57,OUT017,1943.568404
DRF49,OUT013,1684.069933
FDS02,OUT035,719.938551
FDS43,OUT046,801.5820512
FDT16,OUT013,3046.571565
FDX19,OUT027,814.2505507
FDK15,OUT046,707.2700515
DRA12,OUT049,1501.294608
FDY35,OUT017,2156.135249
NCU42,OUT013,484.2883504
FDD26,OUT013,1448.870616
FDR11,OUT018,3046.571565
NCP53,OUT045,2544.252645
FDP34,OUT045,1478.330201
NCV41,OUT019,814.2505507
FDN20,OUT018,3046.571565
FDZ16,OUT018,3204.740411
FDZ28,OUT049,3315.12723
NCL55,OUT013,316.748105
NCJ17,OUT046,579.4212517
FDT37,OUT046,719.938551
FDV51,OUT049,317.8968471
FDZ28,OUT035,932.0594727
FDN27,OUT013,1501.294608
FDS14,OUT019,1501.294608
FDZ58,OUT045,1279.401169
FDD46,OUT046,932.0594727
FDJ03,OUT035,685.6275179
FDU03,OUT010,2840.676741
FDA33,OUT027,2490.682537
NCW53,OUT035,3103.02032
NCC55,OUT017,1684.715395
FDP52,OUT019,475.8627922
FDE39,OUT049,2544.252645
FDB44,OUT035,3268.931405
FDG59,OUT013,2544.252645
FDI05,OUT013,2865.807421
FDF59,OUT045,2544.252645
FDM39,OUT019,932.0594727
FDB14,OUT013,2992.072065
NCS05,OUT019,719.938551
DRJ35,OUT045,814.2505507
FDO31,OUT019,2635.120976
FDA31,OUT046,3127.242506
FDX40,OUT049,2907.72318
FDW56,OUT045,2048.604206
FDH09,OUT018,711.7689661
FDA52,OUT019,3103.02032
FDF20,OUT019,217.8888581
FDE40,OUT046,2916.769483
NCU17,OUT046,1102.138808
NCP14,OUT035,985.3447327
FDN25,OUT027,1836.03736
FDU39,OUT049,2048.604206
NCM05,OUT017,3371.575985
FDU07,OUT017,2571.75656
FDF28,OUT049,2894.584306
FDR57,OUT049,3046.571565
FDJ33,OUT013,1117.47817
DRH23,OUT035,2963.072273
FDQ52,OUT046,1279.401169
DRK13,OUT035,2569.797327
FDP09,OUT046,3072.901365
FDR08,OUT027,2599.279698
FDV50,OUT045,2862.7689
FDT13,OUT049,1093.969223
FDJ27,OUT027,1619.784938
FDH21,OUT046,1975.712687
FDW14,OUT027,2728.865815
FDL52,OUT049,1826.170132
FDW28,OUT017,3108.59378
FDL40,OUT049,2048.604206
FDE24,OUT046,932.0594727
FDX35,OUT049,911.3124427
FDP46,OUT017,278.8464068
FDX56,OUT045,1437.915212
FDQ45,OUT049,217.8888581
FDK50,OUT027,1093.969223
FDY26,OUT045,2946.888438
FDQ09,OUT017,3227.756696
FDN39,OUT049,333.9140061
FDP13,OUT017,494.0604261
FDR51,OUT013,1975.712687
FDZ49,OUT010,3072.901365
FDL28,OUT018,1478.330201
FDZ10,OUT035,2048.604206
FDK38,OUT013,714.3634645
DRL49,OUT027,1501.294608
FDR15,OUT013,1219.66086
FDQ24,OUT035,2334.453174
FDD56,OUT013,2759.294842
NCR42,OUT046,2789.413797
FDH52,OUT045,2544.252645
FDH57,OUT019,1975.712687
FDR15,OUT010,711.7689661
FDJ34,OUT035,2890.439683
FDW37,OUT035,1501.294608
FDQ23,OUT018,711.7689661
FDP34,OUT013,2156.135249
FDE04,OUT027,2759.294842
FDC48,OUT045,2415.459168
FDA47,OUT019,814.2505507
FDI35,OUT018,2156.135249
NCV05,OUT013,2959.274918
FDR28,OUT045,2635.120976
FDH31,OUT017,362.7121211
FDP59,OUT019,494.0604261
FDS19,OUT018,3046.571565
FDM60,OUT045,2544.252645
FDJ44,OUT018,2756.632764
DRH51,OUT017,2156.135249
DRC25,OUT017,3108.59378
DRE25,OUT013,1501.294608
NCX05,OUT049,3227.756696
FDR11,OUT017,2366.193372
DRP47,OUT045,2963.072273
DRC49,OUT019,2949.592782
FDQ47,OUT027,1297.761897
FDL20,OUT013,119.042524
FDM34,OUT035,3227.756696
NCN55,OUT013,3268.931405
FDD41,OUT035,2334.453174
FDE52,OUT049,2156.135249
NCT18,OUT019,2789.413797
FDJ32,OUT018,2599.279698
FDE16,OUT046,833.7690786
FDZ09,OUT045,1684.715395
DRZ11,OUT046,2544.252645
FDK41,OUT049,671.97479
FDE56,OUT049,814.2505507
FDH34,OUT013,2544.252645
DRI49,OUT013,2756.632764
DRI59,OUT046,711.7689661
